#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
AGO4	H2BC15	9606.ENSP00000362306	9606.ENSP00000483903	0	0.005	0	0	0	0	0.500	0.108	0.535
AGO4	MYC	9606.ENSP00000362306	9606.ENSP00000478887	0	0	0	0	0	0.062	0.400	0.248	0.539
AGO4	RBBP4	9606.ENSP00000362306	9606.ENSP00000362592	0	0	0	0	0.057	0.081	0.500	0.091	0.553
AGO4	CDKN2A	9606.ENSP00000362306	9606.ENSP00000418915	0	0	0	0	0	0.068	0.500	0.140	0.564
AGO4	MOV10	9606.ENSP00000362306	9606.ENSP00000399797	0	0	0	0	0.053	0.045	0.400	0.347	0.599
AGO4	TFDP1	9606.ENSP00000362306	9606.ENSP00000364519	0	0	0	0	0.055	0	0.500	0.355	0.668
AGO4	TNRC6B	9606.ENSP00000362306	9606.ENSP00000401946	0	0	0	0	0.067	0.694	0.400	0.669	0.935
AGO4	TNRC6A	9606.ENSP00000362306	9606.ENSP00000379144	0	0	0	0	0	0.746	0.720	0.881	0.990
AKT1	SIRT1	9606.ENSP00000451828	9606.ENSP00000212015	0	0	0	0	0.049	0.294	0	0.827	0.873
AKT1	MAPK1	9606.ENSP00000451828	9606.ENSP00000215832	0	0	0	0.593	0.118	0.110	0.900	0.872	0.988
AKT1	TSC2	9606.ENSP00000451828	9606.ENSP00000219476	0	0	0	0	0.125	0.314	0.900	0.856	0.990
AKT1	TGFB1	9606.ENSP00000451828	9606.ENSP00000221930	0	0	0	0	0.104	0.126	0	0.845	0.868
AKT1	SERPINE1	9606.ENSP00000451828	9606.ENSP00000223095	0	0	0	0	0	0	0	0.608	0.608
AKT1	NFKB1	9606.ENSP00000451828	9606.ENSP00000226574	0	0	0	0	0.087	0.095	0	0.885	0.896
AKT1	CCND1	9606.ENSP00000451828	9606.ENSP00000227507	0	0	0	0	0.088	0	0	0.919	0.923
AKT1	CDKN1B	9606.ENSP00000451828	9606.ENSP00000228872	0	0	0	0	0.121	0.797	0.900	0.842	0.996
AKT1	MAPK14	9606.ENSP00000451828	9606.ENSP00000229795	0	0	0.119	0.621	0.246	0.739	0.900	0.535	0.990
AKT1	TGFB3	9606.ENSP00000451828	9606.ENSP00000238682	0	0	0	0	0.051	0.126	0	0.480	0.531
AKT1	RRAS	9606.ENSP00000451828	9606.ENSP00000246792	0	0	0	0	0.099	0.110	0	0.726	0.761
AKT1	KDM6B	9606.ENSP00000451828	9606.ENSP00000254846	0	0	0	0	0.066	0.106	0	0.361	0.420
AKT1	CCNA1	9606.ENSP00000451828	9606.ENSP00000255465	0	0	0	0	0.051	0.046	0	0.666	0.671
AKT1	RRAS2	9606.ENSP00000451828	9606.ENSP00000256196	0	0	0	0	0.074	0.110	0	0.339	0.409
AKT1	CCNB1	9606.ENSP00000451828	9606.ENSP00000256442	0	0	0	0	0.044	0.098	0	0.682	0.702
AKT1	CDK4	9606.ENSP00000451828	9606.ENSP00000257904	0	0	0.112	0.601	0.068	0.231	0	0.572	0.691
AKT1	MDM2	9606.ENSP00000451828	9606.ENSP00000258149	0	0	0	0	0	0.891	0.900	0.980	0.999
AKT1	LMNB1	9606.ENSP00000451828	9606.ENSP00000261366	0	0	0	0	0.067	0.110	0	0.737	0.763
AKT1	RBL2	9606.ENSP00000451828	9606.ENSP00000262133	0	0	0	0	0	0.045	0	0.564	0.566
AKT1	SMAD2	9606.ENSP00000451828	9606.ENSP00000262160	0	0	0	0	0.069	0.450	0	0.853	0.918
AKT1	RHEB	9606.ENSP00000451828	9606.ENSP00000262187	0	0	0	0	0.090	0.110	0.400	0.904	0.947
AKT1	CCNE1	9606.ENSP00000451828	9606.ENSP00000262643	0	0	0	0	0	0.198	0	0.601	0.667
AKT1	CDKN2C	9606.ENSP00000451828	9606.ENSP00000262662	0	0	0	0	0.067	0.218	0	0.353	0.487
AKT1	E2F3	9606.ENSP00000451828	9606.ENSP00000262904	0	0	0	0	0.062	0.057	0	0.507	0.526
AKT1	MAP2K2	9606.ENSP00000451828	9606.ENSP00000262948	0	0	0	0.630	0.157	0.161	0	0.471	0.593
AKT1	MAPK3	9606.ENSP00000451828	9606.ENSP00000263025	0	0	0	0.587	0.266	0.110	0.900	0.432	0.957
AKT1	IL1A	9606.ENSP00000451828	9606.ENSP00000263339	0	0	0	0	0	0	0	0.666	0.666
AKT1	PIK3CA	9606.ENSP00000451828	9606.ENSP00000263967	0	0	0	0	0.060	0.738	0.900	0.951	0.998
AKT1	UBE2S	9606.ENSP00000451828	9606.ENSP00000264552	0	0	0	0	0.117	0.326	0	0.353	0.582
AKT1	STAT3	9606.ENSP00000451828	9606.ENSP00000264657	0	0	0	0	0.118	0.096	0.500	0.925	0.966
AKT1	CDK6	9606.ENSP00000451828	9606.ENSP00000265734	0	0	0	0.603	0.042	0.228	0	0.307	0.443
AKT1	CDK2	9606.ENSP00000451828	9606.ENSP00000266970	0	0	0	0.651	0.060	0.098	0	0.542	0.577
AKT1	RB1	9606.ENSP00000451828	9606.ENSP00000267163	0	0	0	0	0.060	0.045	0	0.576	0.586
AKT1	TP53	9606.ENSP00000451828	9606.ENSP00000269305	0	0	0	0	0.049	0.184	0.900	0.934	0.994
AKT1	RPS27A	9606.ENSP00000451828	9606.ENSP00000272317	0	0	0	0	0.049	0.456	0	0.219	0.561
AKT1	CDKN2B	9606.ENSP00000451828	9606.ENSP00000276925	0	0	0	0	0	0.226	0	0.480	0.580
AKT1	ATM	9606.ENSP00000451828	9606.ENSP00000278616	0	0	0	0	0.042	0	0	0.742	0.742
AKT1	TSC1	9606.ENSP00000451828	9606.ENSP00000298552	0	0	0	0	0.049	0.477	0.900	0.736	0.985
AKT1	TERF2IP	9606.ENSP00000451828	9606.ENSP00000300086	0	0	0	0	0.049	0.323	0	0.161	0.413
AKT1	MAP2K1	9606.ENSP00000451828	9606.ENSP00000302486	0	0	0.100	0.632	0.060	0.161	0	0.366	0.490
AKT1	CDC25A	9606.ENSP00000451828	9606.ENSP00000303706	0	0	0	0	0	0.088	0	0.510	0.534
AKT1	CEBPB	9606.ENSP00000451828	9606.ENSP00000305422	0	0	0	0	0.111	0.053	0	0.586	0.622
AKT1	FOS	9606.ENSP00000451828	9606.ENSP00000306245	0	0	0	0	0.069	0.096	0	0.722	0.746
AKT1	CXCL8	9606.ENSP00000451828	9606.ENSP00000306512	0	0	0	0	0	0	0	0.720	0.720
AKT1	SUZ12	9606.ENSP00000451828	9606.ENSP00000316578	0	0	0	0	0.049	0	0	0.582	0.585
AKT1	EZH2	9606.ENSP00000451828	9606.ENSP00000320147	0	0	0	0	0.062	0.318	0	0.809	0.867
AKT1	PPP1CA	9606.ENSP00000451828	9606.ENSP00000326031	0	0.001	0	0	0.126	0.644	0	0.659	0.884
AKT1	SP1	9606.ENSP00000451828	9606.ENSP00000329357	0	0	0	0	0.067	0.314	0	0.544	0.682
AKT1	MAPK11	9606.ENSP00000451828	9606.ENSP00000333685	0	0	0.125	0.596	0.087	0.110	0.900	0.286	0.940
AKT1	ZFP36L1	9606.ENSP00000451828	9606.ENSP00000337386	0	0	0	0	0	0.303	0.750	0.205	0.849
AKT1	FOXO3	9606.ENSP00000451828	9606.ENSP00000339527	0	0	0	0	0.103	0.853	0.900	0.928	0.998
AKT1	EIF4EBP1	9606.ENSP00000451828	9606.ENSP00000340691	0	0	0	0	0.043	0.387	0	0.883	0.925
AKT1	PPP1CC	9606.ENSP00000451828	9606.ENSP00000341779	0	0.001	0	0	0.060	0.209	0	0.305	0.438
AKT1	FOXM1	9606.ENSP00000451828	9606.ENSP00000342307	0	0	0	0	0.068	0.094	0	0.587	0.621
AKT1	ATR	9606.ENSP00000451828	9606.ENSP00000343741	0	0	0	0	0.044	0.075	0	0.400	0.423
AKT1	MAP2K3	9606.ENSP00000451828	9606.ENSP00000345083	0	0	0	0.631	0.091	0.177	0	0.830	0.862
AKT1	E2F1	9606.ENSP00000451828	9606.ENSP00000345571	0	0	0	0	0.094	0.057	0	0.782	0.797
AKT1	MINK1	9606.ENSP00000451828	9606.ENSP00000347427	0	0	0	0.599	0.083	0.071	0	0.482	0.520
AKT1	UBE2C	9606.ENSP00000451828	9606.ENSP00000348838	0	0	0	0	0.101	0.088	0	0.327	0.401
AKT1	TGFBR2	9606.ENSP00000451828	9606.ENSP00000351905	0	0	0	0.562	0.114	0	0	0.534	0.570
AKT1	MAP3K5	9606.ENSP00000451828	9606.ENSP00000351908	0	0	0	0.601	0.049	0.314	0.900	0.803	0.985
AKT1	ETS2	9606.ENSP00000451828	9606.ENSP00000353344	0	0	0	0	0.092	0.052	0	0.372	0.412
AKT1	MTOR	9606.ENSP00000451828	9606.ENSP00000354558	0	0	0	0	0.060	0.925	0.900	0.954	0.999
AKT1	E2F2	9606.ENSP00000451828	9606.ENSP00000355249	0	0	0	0	0.060	0.057	0	0.451	0.471
AKT1	H3-4	9606.ENSP00000451828	9606.ENSP00000355657	0	0	0	0	0	0.095	0	0.778	0.790
AKT1	TGFB2	9606.ENSP00000451828	9606.ENSP00000355896	0	0	0	0	0.051	0.126	0	0.662	0.695
AKT1	MAPKAPK2	9606.ENSP00000451828	9606.ENSP00000356070	0	0	0	0.649	0.421	0.682	0	0.652	0.930
AKT1	MDM4	9606.ENSP00000451828	9606.ENSP00000356150	0	0	0	0	0	0.050	0	0.460	0.465
AKT1	H2BC21	9606.ENSP00000451828	9606.ENSP00000358151	0	0	0	0	0	0.294	0	0.418	0.572
AKT1	BTRC	9606.ENSP00000451828	9606.ENSP00000359206	0	0	0	0	0.092	0.239	0	0.565	0.674
AKT1	GADD45A	9606.ENSP00000451828	9606.ENSP00000360025	0	0	0	0	0	0	0	0.479	0.479
AKT1	JUN	9606.ENSP00000451828	9606.ENSP00000360266	0	0	0	0	0.049	0.085	0.900	0.915	0.991
AKT1	PTEN	9606.ENSP00000451828	9606.ENSP00000361021	0	0	0	0	0	0.648	0	0.967	0.988
AKT1	TXN	9606.ENSP00000451828	9606.ENSP00000363641	0	0	0	0	0.047	0.138	0	0.737	0.765
AKT1	ID1	9606.ENSP00000451828	9606.ENSP00000365280	0	0	0	0	0	0	0	0.445	0.445
AKT1	BMI1	9606.ENSP00000451828	9606.ENSP00000365851	0	0	0	0	0.049	0	0	0.589	0.593
AKT1	PIK3CD	9606.ENSP00000451828	9606.ENSP00000366563	0	0	0	0	0.042	0.098	0.900	0.757	0.976
AKT1	FOXO1	9606.ENSP00000451828	9606.ENSP00000368880	0	0	0	0	0	0.881	0.900	0.940	0.999
AKT1	IFNB1	9606.ENSP00000451828	9606.ENSP00000369581	0	0	0	0	0	0	0	0.713	0.713
AKT1	IGFBP3	9606.ENSP00000451828	9606.ENSP00000370473	0	0	0	0	0	0	0	0.615	0.615
AKT1	CHEK2	9606.ENSP00000451828	9606.ENSP00000372023	0	0	0	0.634	0.067	0.076	0	0.524	0.554
AKT1	SQSTM1	9606.ENSP00000451828	9606.ENSP00000374455	0	0	0	0	0.044	0.099	0	0.649	0.672
AKT1	AKT2	9606.ENSP00000451828	9606.ENSP00000375892	0	0	0.050	0.981	0.131	0.787	0.900	0.569	0.991
AKT1	ETS1	9606.ENSP00000451828	9606.ENSP00000376436	0	0	0	0	0.087	0.052	0	0.509	0.538
AKT1	VDAC1	9606.ENSP00000451828	9606.ENSP00000378487	0	0	0	0	0.067	0.050	0	0.522	0.540
AKT1	FZR1	9606.ENSP00000451828	9606.ENSP00000378529	0	0	0	0	0.128	0.213	0	0.199	0.403
AKT1	CDK1	9606.ENSP00000451828	9606.ENSP00000378699	0	0	0	0.635	0.042	0.098	0	0.534	0.562
AKT1	PPP1CB	9606.ENSP00000451828	9606.ENSP00000378769	0	0.001	0	0	0.049	0.328	0	0.329	0.534
AKT1	MAPK8	9606.ENSP00000451828	9606.ENSP00000378974	0	0	0	0.576	0.053	0.326	0	0.576	0.706
AKT1	EHMT2	9606.ENSP00000451828	9606.ENSP00000379078	0	0	0	0	0.065	0.077	0	0.367	0.406
AKT1	MAP2K7	9606.ENSP00000451828	9606.ENSP00000381070	0	0	0	0.602	0.074	0.091	0	0.657	0.686
AKT1	RELA	9606.ENSP00000451828	9606.ENSP00000384273	0	0	0	0	0.063	0.098	0	0.761	0.780
AKT1	CDKN1A	9606.ENSP00000451828	9606.ENSP00000384849	0	0	0	0	0	0.776	0.900	0.833	0.995
AKT1	IL6	9606.ENSP00000451828	9606.ENSP00000385675	0	0	0	0	0	0	0	0.872	0.872
AKT1	CHEK1	9606.ENSP00000451828	9606.ENSP00000391090	0	0	0	0.570	0	0.200	0	0.285	0.404
AKT1	MAPK9	9606.ENSP00000451828	9606.ENSP00000394560	0	0	0	0.579	0.082	0.326	0	0.268	0.508
AKT1	RAF1	9606.ENSP00000451828	9606.ENSP00000401888	0	0	0.145	0.583	0.075	0.816	0.900	0.557	0.992
AKT1	TRPV4	9606.ENSP00000451828	9606.ENSP00000406191	0	0	0	0	0.044	0.071	0	0.401	0.421
AKT1	MAP2K4	9606.ENSP00000451828	9606.ENSP00000410402	0	0	0	0.593	0.103	0.542	0.900	0.257	0.965
AKT1	CDKN2A	9606.ENSP00000451828	9606.ENSP00000418915	0	0	0	0	0.042	0.229	0	0.834	0.866
AKT1	CCNE2	9606.ENSP00000451828	9606.ENSP00000429089	0	0	0	0	0	0.074	0	0.428	0.448
AKT1	CAPN1	9606.ENSP00000451828	9606.ENSP00000431984	0	0	0	0	0.113	0.304	0	0.399	0.597
AKT1	H2AX	9606.ENSP00000451828	9606.ENSP00000434024	0	0	0	0	0.067	0.050	0	0.528	0.545
AKT1	GATA4	9606.ENSP00000451828	9606.ENSP00000435712	0	0	0	0	0	0.093	0	0.518	0.544
AKT1	HMGA2	9606.ENSP00000451828	9606.ENSP00000437621	0	0	0	0	0	0.052	0	0.480	0.485
AKT1	UBC	9606.ENSP00000451828	9606.ENSP00000441543	0	0	0	0	0.067	0.238	0	0.279	0.444
AKT1	H2BC3	9606.ENSP00000451828	9606.ENSP00000482674	0	0	0	0	0	0.294	0	0.290	0.478
AKT1	RASSF5	9606.ENSP00000451828	9606.ENSP00000462099	0	0	0	0	0	0	0	0.554	0.554
AKT1	CCNA2	9606.ENSP00000451828	9606.ENSP00000481380	0	0	0	0	0.051	0.295	0	0.685	0.771
AKT1	MYC	9606.ENSP00000451828	9606.ENSP00000478887	0	0	0	0	0	0.169	0	0.918	0.928
AKT1	AKT3	9606.ENSP00000451828	9606.ENSP00000500582	0	0	0.050	0.981	0	0.592	0.900	0.057	0.958
AKT1	PIK3CB	9606.ENSP00000451828	9606.ENSP00000501150	0	0	0	0	0.049	0.334	0.900	0.901	0.992
AKT2	SIRT1	9606.ENSP00000375892	9606.ENSP00000212015	0	0	0	0	0	0.042	0	0.526	0.526
AKT2	MAPK1	9606.ENSP00000375892	9606.ENSP00000215832	0	0	0	0.592	0.083	0.110	0.900	0.240	0.929
AKT2	TSC2	9606.ENSP00000375892	9606.ENSP00000219476	0	0	0	0	0.108	0.072	0.900	0.676	0.969
AKT2	TGFB1	9606.ENSP00000375892	9606.ENSP00000221930	0	0	0	0	0.099	0.126	0	0.344	0.439
AKT2	NFKB1	9606.ENSP00000375892	9606.ENSP00000226574	0	0	0	0	0.081	0.095	0	0.425	0.480
AKT2	CCND1	9606.ENSP00000375892	9606.ENSP00000227507	0	0	0	0	0.081	0	0	0.705	0.717
AKT2	CDKN1B	9606.ENSP00000375892	9606.ENSP00000228872	0	0	0	0	0	0.047	0.900	0.577	0.956
AKT2	MAPK14	9606.ENSP00000375892	9606.ENSP00000229795	0	0	0.118	0.630	0.089	0.110	0.900	0.194	0.932
AKT2	MDM2	9606.ENSP00000375892	9606.ENSP00000258149	0	0	0	0	0.049	0.050	0.900	0.491	0.947
AKT2	LMNB1	9606.ENSP00000375892	9606.ENSP00000261366	0	0	0	0	0.042	0.110	0	0.459	0.499
AKT2	SMAD2	9606.ENSP00000375892	9606.ENSP00000262160	0	0	0	0	0.126	0.091	0	0.350	0.438
AKT2	RHEB	9606.ENSP00000375892	9606.ENSP00000262187	0	0	0	0	0.081	0.110	0	0.617	0.659
AKT2	CCNE1	9606.ENSP00000375892	9606.ENSP00000262643	0	0	0	0	0	0.074	0	0.385	0.406
AKT2	MAPK3	9606.ENSP00000375892	9606.ENSP00000263025	0	0	0	0.587	0.062	0.110	0.900	0.604	0.962
AKT2	PIK3CA	9606.ENSP00000375892	9606.ENSP00000263967	0	0	0	0	0.042	0.098	0.900	0.841	0.984
AKT2	STAT3	9606.ENSP00000375892	9606.ENSP00000264657	0	0	0	0	0.145	0.096	0	0.460	0.546
AKT2	TP53	9606.ENSP00000375892	9606.ENSP00000269305	0	0	0	0	0.072	0	0.900	0.734	0.973
AKT2	ATM	9606.ENSP00000375892	9606.ENSP00000278616	0	0	0	0	0.060	0	0	0.443	0.454
AKT2	TSC1	9606.ENSP00000375892	9606.ENSP00000298552	0	0	0	0	0.054	0.136	0.900	0.462	0.950
AKT2	MAPK11	9606.ENSP00000375892	9606.ENSP00000333685	0	0	0.125	0.607	0.053	0.110	0.900	0.167	0.927
AKT2	FOXO3	9606.ENSP00000375892	9606.ENSP00000339527	0	0	0	0	0.049	0.312	0.900	0.740	0.980
AKT2	EIF4EBP1	9606.ENSP00000375892	9606.ENSP00000340691	0	0	0	0	0	0.471	0	0.435	0.688
AKT2	PPP1CC	9606.ENSP00000375892	9606.ENSP00000341779	0	0.001	0	0	0.049	0.091	0	0.426	0.460
AKT2	MAP2K3	9606.ENSP00000375892	9606.ENSP00000345083	0	0	0	0.639	0.081	0	0	0.420	0.445
AKT2	MAP3K5	9606.ENSP00000375892	9606.ENSP00000351908	0	0	0	0.610	0	0.071	0.900	0.448	0.944
AKT2	MTOR	9606.ENSP00000375892	9606.ENSP00000354558	0	0	0	0	0.060	0.073	0.900	0.668	0.967
AKT2	JUN	9606.ENSP00000375892	9606.ENSP00000360266	0	0	0	0	0	0.085	0.900	0.677	0.967
AKT2	PTEN	9606.ENSP00000375892	9606.ENSP00000361021	0	0	0	0	0	0.287	0	0.767	0.826
AKT2	PIK3CD	9606.ENSP00000375892	9606.ENSP00000366563	0	0	0	0	0.042	0.286	0.900	0.520	0.962
AKT2	FOXO1	9606.ENSP00000375892	9606.ENSP00000368880	0	0	0	0	0	0.312	0.900	0.816	0.986
AKT2	IL6	9606.ENSP00000375892	9606.ENSP00000385675	0	0	0	0	0	0	0	0.406	0.406
AKT2	CDKN2A	9606.ENSP00000375892	9606.ENSP00000418915	0	0	0	0	0.042	0.095	0	0.433	0.465
AKT2	MAPK8	9606.ENSP00000375892	9606.ENSP00000378974	0	0	0	0.579	0.060	0.088	0	0.493	0.527
AKT2	CCNA2	9606.ENSP00000375892	9606.ENSP00000481380	0	0	0	0	0.051	0.295	0	0.349	0.527
AKT2	MAPK9	9606.ENSP00000375892	9606.ENSP00000394560	0	0	0.107	0.583	0.049	0.088	0	0.478	0.541
AKT2	MYC	9606.ENSP00000375892	9606.ENSP00000478887	0	0	0	0	0	0.045	0	0.693	0.694
AKT2	MAP2K4	9606.ENSP00000375892	9606.ENSP00000410402	0	0	0	0.594	0.049	0.105	0.900	0.159	0.918
AKT2	RAF1	9606.ENSP00000375892	9606.ENSP00000401888	0	0	0.135	0.586	0.074	0.045	0.900	0.159	0.923
AKT2	CDKN1A	9606.ENSP00000375892	9606.ENSP00000384849	0	0	0	0	0	0.296	0.900	0.415	0.955
AKT2	AKT3	9606.ENSP00000375892	9606.ENSP00000500582	0	0	0.051	0.979	0	0.162	0.900	0.617	0.965
AKT2	PIK3CB	9606.ENSP00000375892	9606.ENSP00000501150	0	0	0	0	0.048	0.276	0.900	0.783	0.983
AKT3	SIRT1	9606.ENSP00000500582	9606.ENSP00000212015	0	0	0	0	0	0.042	0	0.434	0.435
AKT3	MAPK1	9606.ENSP00000500582	9606.ENSP00000215832	0	0	0	0.601	0.085	0.110	0.900	0.218	0.927
AKT3	TSC2	9606.ENSP00000500582	9606.ENSP00000219476	0	0	0	0	0	0.072	0.900	0.685	0.968
AKT3	NFKB1	9606.ENSP00000500582	9606.ENSP00000226574	0	0	0	0	0.083	0.095	0	0.360	0.423
AKT3	CCND1	9606.ENSP00000500582	9606.ENSP00000227507	0	0	0	0	0.081	0	0	0.537	0.557
AKT3	CDKN1B	9606.ENSP00000500582	9606.ENSP00000228872	0	0	0	0	0	0.047	0.900	0.614	0.960
AKT3	MAPK14	9606.ENSP00000500582	9606.ENSP00000229795	0	0	0.115	0.632	0.048	0.110	0.900	0.162	0.925
AKT3	MDM2	9606.ENSP00000500582	9606.ENSP00000258149	0	0	0	0	0	0.050	0.900	0.675	0.966
AKT3	RHEB	9606.ENSP00000500582	9606.ENSP00000262187	0	0	0	0	0.074	0.110	0	0.511	0.562
AKT3	MAPK3	9606.ENSP00000500582	9606.ENSP00000263025	0	0	0	0.595	0.099	0.110	0.900	0.215	0.928
AKT3	PIK3CA	9606.ENSP00000500582	9606.ENSP00000263967	0	0	0	0	0.075	0.098	0.900	0.838	0.984
AKT3	STAT3	9606.ENSP00000500582	9606.ENSP00000264657	0	0	0	0	0.104	0.096	0	0.421	0.490
AKT3	TP53	9606.ENSP00000500582	9606.ENSP00000269305	0	0	0	0	0	0	0.900	0.555	0.953
AKT3	ATM	9606.ENSP00000500582	9606.ENSP00000278616	0	0	0	0	0.078	0	0	0.401	0.424
AKT3	TSC1	9606.ENSP00000500582	9606.ENSP00000298552	0	0	0	0	0	0.136	0.900	0.496	0.952
AKT3	MAPK11	9606.ENSP00000500582	9606.ENSP00000333685	0	0	0.119	0.619	0.048	0.110	0.900	0.150	0.925
AKT3	FOXO3	9606.ENSP00000500582	9606.ENSP00000339527	0	0	0	0	0	0.312	0.900	0.546	0.966
AKT3	EIF4EBP1	9606.ENSP00000500582	9606.ENSP00000340691	0	0	0	0	0	0.232	0	0.393	0.513
AKT3	MAP3K5	9606.ENSP00000500582	9606.ENSP00000351908	0	0	0	0.614	0	0.071	0.900	0.128	0.911
AKT3	MTOR	9606.ENSP00000500582	9606.ENSP00000354558	0	0	0	0	0	0.073	0.900	0.609	0.960
AKT3	JUN	9606.ENSP00000500582	9606.ENSP00000360266	0	0	0	0	0	0.085	0.900	0.407	0.941
AKT3	PTEN	9606.ENSP00000500582	9606.ENSP00000361021	0	0	0	0	0	0.287	0	0.765	0.825
AKT3	PIK3CD	9606.ENSP00000500582	9606.ENSP00000366563	0	0	0	0	0	0.098	0.900	0.494	0.950
AKT3	FOXO1	9606.ENSP00000500582	9606.ENSP00000368880	0	0	0	0	0	0.312	0.900	0.546	0.966
AKT3	CDKN1A	9606.ENSP00000500582	9606.ENSP00000384849	0	0	0	0	0	0.047	0.900	0.520	0.950
AKT3	RAF1	9606.ENSP00000500582	9606.ENSP00000401888	0	0	0.141	0.590	0	0.045	0.900	0.169	0.922
AKT3	MAP2K4	9606.ENSP00000500582	9606.ENSP00000410402	0	0	0	0.596	0	0.105	0.900	0.180	0.920
AKT3	CDKN2A	9606.ENSP00000500582	9606.ENSP00000418915	0	0	0	0	0	0.095	0	0.419	0.451
AKT3	MYC	9606.ENSP00000500582	9606.ENSP00000478887	0	0	0	0	0	0.045	0	0.477	0.479
AKT3	CCNA2	9606.ENSP00000500582	9606.ENSP00000481380	0	0	0	0	0.051	0.295	0	0.277	0.474
AKT3	PIK3CB	9606.ENSP00000500582	9606.ENSP00000501150	0	0	0	0	0	0.098	0.900	0.636	0.964
ANAPC1	NFKB1	9606.ENSP00000339109	9606.ENSP00000226574	0	0	0	0	0.056	0.055	0.500	0.101	0.545
ANAPC1	CDKN1B	9606.ENSP00000339109	9606.ENSP00000228872	0	0	0	0	0	0	0.400	0.151	0.468
ANAPC1	CCNA1	9606.ENSP00000339109	9606.ENSP00000255465	0	0	0	0	0	0.075	0.500	0.295	0.645
ANAPC1	CCNB1	9606.ENSP00000339109	9606.ENSP00000256442	0	0	0	0	0.137	0	0.900	0.286	0.933
ANAPC1	PHC2	9606.ENSP00000339109	9606.ENSP00000257118	0	0	0	0	0	0	0.900	0	0.900
ANAPC1	CDK4	9606.ENSP00000339109	9606.ENSP00000257904	0	0	0	0	0.066	0.429	0	0.168	0.517
ANAPC1	ANAPC5	9606.ENSP00000339109	9606.ENSP00000261819	0	0	0	0	0.185	0.999	0.900	0.944	0.999
ANAPC1	CCNE1	9606.ENSP00000339109	9606.ENSP00000262643	0	0	0	0	0.119	0	0.650	0.147	0.714
ANAPC1	UBE2S	9606.ENSP00000339109	9606.ENSP00000264552	0	0	0	0	0.059	0.865	0.900	0.224	0.988
ANAPC1	CDK6	9606.ENSP00000339109	9606.ENSP00000265734	0	0	0	0	0.072	0.429	0	0.212	0.546
ANAPC1	CDK2	9606.ENSP00000339109	9606.ENSP00000266970	0	0	0	0	0.067	0.429	0.650	0.259	0.843
ANAPC1	RB1	9606.ENSP00000339109	9606.ENSP00000267163	0	0	0	0	0.094	0	0.500	0.067	0.540
ANAPC1	CBX8	9606.ENSP00000339109	9606.ENSP00000269385	0	0	0	0	0	0	0.900	0	0.900
ANAPC1	CBX4	9606.ENSP00000339109	9606.ENSP00000269397	0	0	0	0	0	0	0.900	0	0.900
ANAPC1	RPS27A	9606.ENSP00000339109	9606.ENSP00000272317	0	0	0	0	0.044	0	0.500	0.046	0.504
ANAPC1	CCNB2	9606.ENSP00000339109	9606.ENSP00000288207	0	0	0	0	0.137	0	0.900	0.503	0.953
ANAPC1	UBE2E1	9606.ENSP00000339109	9606.ENSP00000303709	0	0	0	0	0.049	0.131	0.800	0.181	0.846
ANAPC1	CEBPB	9606.ENSP00000339109	9606.ENSP00000305422	0	0	0	0	0	0	0.500	0	0.499
ANAPC1	CXCL8	9606.ENSP00000339109	9606.ENSP00000306512	0	0	0	0	0	0	0.400	0	0.400
ANAPC1	CBX2	9606.ENSP00000339109	9606.ENSP00000308750	0	0	0	0	0.068	0	0.900	0	0.902
ANAPC1	ANAPC2	9606.ENSP00000339109	9606.ENSP00000314004	0	0	0	0	0.067	0.999	0.900	0.872	0.999
ANAPC1	PPP1CA	9606.ENSP00000339109	9606.ENSP00000326031	0	0	0	0	0.054	0.263	0	0.251	0.432
ANAPC1	IL6	9606.ENSP00000339109	9606.ENSP00000385675	0	0	0	0	0	0	0.400	0	0.400
ANAPC1	FOXM1	9606.ENSP00000339109	9606.ENSP00000342307	0	0	0	0	0.067	0	0	0.388	0.404
ANAPC1	CDKN1A	9606.ENSP00000339109	9606.ENSP00000384849	0	0	0	0	0	0	0.400	0.143	0.463
ANAPC1	PPP1CB	9606.ENSP00000339109	9606.ENSP00000378769	0	0	0	0	0.042	0.263	0	0.311	0.471
ANAPC1	PPP1CC	9606.ENSP00000339109	9606.ENSP00000341779	0	0	0	0	0.085	0.263	0	0.316	0.498
ANAPC1	UBA52	9606.ENSP00000339109	9606.ENSP00000388107	0	0	0	0	0.042	0	0.500	0.052	0.506
ANAPC1	EHMT2	9606.ENSP00000339109	9606.ENSP00000379078	0	0	0	0	0.064	0	0.500	0	0.512
ANAPC1	EHMT1	9606.ENSP00000339109	9606.ENSP00000417980	0	0	0	0	0.077	0	0.500	0	0.519
ANAPC1	RELA	9606.ENSP00000339109	9606.ENSP00000384273	0	0	0	0	0.082	0	0.500	0	0.521
ANAPC1	CCNB3	9606.ENSP00000339109	9606.ENSP00000365210	0	0	0	0	0.096	0	0.650	0.091	0.687
ANAPC1	CCNE2	9606.ENSP00000339109	9606.ENSP00000429089	0	0	0	0	0.120	0	0.650	0.192	0.729
ANAPC1	UBE2D1	9606.ENSP00000339109	9606.ENSP00000363019	0	0	0	0	0.064	0.131	0.800	0.154	0.844
